"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","Mean_Chl_ugl","Mean_Turb_NTU"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","ug/l","NTU"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-25 07:00:00",641,18.2944,81.26224,1.707503,2.908,0.252,3.575,"2022-10-25 06:02:30",25.15363,23.82037,23.64178,23.53,23.88836,23.89197,23.83144,23.66292,23.61,23.85064,23.94641,23.43,23.68947,112.2792,111.461,113.3652,9.514983,9.441893,9.598413,61872.18,61251.83,60544.52,63765.91,62986.32,62500.75,1.994409,1.835598
"2022-10-25 08:00:00",642,18.10449,81.84894,1.699633,2.709,0.551,3.55,"2022-10-25 07:07:00",22.28563,23.78369,23.60515,23.43,23.84916,23.8493,23.78822,23.62257,23.34,23.8108,23.90859,23.41,23.65279,111.7053,110.811,112.6259,9.472866,9.393956,9.542386,61461.34,61154.83,60273.06,63461.74,63228.93,62260.09,2.035851,1.824669
"2022-10-25 09:00:00",643,18.12184,80.42784,1.671819,3.621,0.294,4.075,"2022-10-25 08:55:00",48.35581,23.75174,23.57079,23.46,23.82107,23.81985,23.75934,23.58738,23.32,23.77749,23.87481,23.35,23.61614,111.7313,110.6766,112.8356,9.481196,9.388771,9.56675,61437.22,61111.95,60258.01,63404.64,63230.42,62307.55,1.946978,1.852593
"2022-10-25 10:00:00",644,18.80239,77.6802,1.685444,3.52,0.391,4.3,"2022-10-25 09:03:00",45.18978,23.72541,23.54095,23.56,23.79577,23.7926,23.73555,23.55709,23.53,23.74874,23.84767,23.39,23.58288,112.1721,111.0363,113.3846,9.523948,9.424653,9.619307,61445.51,61107.44,60263.29,63278.63,62971.16,62270.73,1.840526,1.868368
"2022-10-25 11:00:00",645,20.1662,75.90082,1.792272,2.016,0.961,3.525,"2022-10-25 10:01:00",13.06453,23.78083,23.59077,23.5,23.84558,23.83333,23.77846,23.58879,23.45,23.77889,23.86798,23.36,23.59685,112.951,111.653,114.6368,9.581094,9.471343,9.722979,61557.08,61153.32,60221.17,63446.19,63122.23,62265.93,1.735216,1.906004
"2022-10-25 12:00:00",646,21.29619,76.01518,1.924479,0.318,0.384,1.175,"2022-10-25 11:46:00",0.2133978,24.05256,23.67595,23.54,23.92311,23.89015,23.83535,23.62193,23.53,23.81431,23.8904,23.56,23.61823,114.1968,112.5042,116.7455,9.67126,9.537614,9.897854,61683.73,61166.1,60185.83,63542.94,63029.74,61977.06,1.781394,1.973407
"2022-10-25 13:00:00",647,21.82564,80.83488,2.114353,1.582,0.606,2.9,"2022-10-25 12:47:30",5.753294,24.37765,23.79952,23.8,24.03221,23.97522,23.90414,23.66219,23.59,23.84863,23.90431,23.52,23.62758,115.8246,113.639,119.7598,9.78639,9.626522,10.15162,62030.49,61240.56,60218.16,63554.67,63016.46,62047.39,1.638901,1.851083
"2022-10-25 14:00:00",648,22.39775,82.6204,2.236987,3.057,0.384,3.875,"2022-10-25 13:49:00",29.92564,24.36534,24.04509,23.93,24.16116,24.04182,23.94047,23.70901,23.68,23.88117,23.92516,23.57,23.64308,116.2335,114.4921,122.8581,9.77598,9.69027,10.41122,62071.94,61242.81,60229.45,63431.87,62904.94,62009.98,1.606046,1.780484
"2022-10-25 15:00:00",649,22.79002,82.92741,2.299496,3.337,0.334,3.975,"2022-10-25 14:38:30",38.27079,24.32565,24.12371,24.1,24.3601,24.27134,24.03781,23.75255,23.75,23.88179,23.93003,23.5,23.65961,115.7036,115.9356,126.1248,9.717116,9.80444,10.68473,62173.7,61460.16,60215.17,63308.48,63044.3,62089.27,1.894688,1.724996
"2022-10-25 16:00:00",650,22.93468,88.04739,2.463011,3.31,0.261,3.925,"2022-10-25 15:36:00",36.95512,24.38779,24.19774,24.08,24.45348,24.41767,24.3019,24.01484,23.98,23.89918,23.96886,23.5,23.70107,114.491,115.2832,129.6533,9.602008,9.701596,10.9751,62130.73,61567.71,60348.24,63287.98,62854.46,62204.99,2.248451,1.723498
"2022-10-25 17:00:00",651,23.14897,87.99011,2.493525,3.315,0.229,3.9,"2022-10-25 16:51:00",36.9538,24.27425,24.08941,23.86,24.34922,24.33001,24.20058,23.87284,23.78,23.86805,23.97672,23.5,23.72047,115.5762,116.9249,130.0854,9.712631,9.865891,11.00768,61890.27,61398.47,60279.82,63329.34,62953.69,62147.74,2.491478,1.65962
"2022-10-25 18:00:00",652,23.12667,90.74726,2.568175,2.993,0.372,3.725,"2022-10-25 17:40:00",28.04318,24.15838,23.97639,23.86,24.22529,24.22513,24.15558,23.93821,23.81,23.86317,23.94815,23.56,23.69986,115.4689,116.1958,129.726,9.724123,9.792343,10.98151,61810.36,61390.21,60205.4,63238.51,62884.03,62021.51,2.653558,1.673336
"2022-10-25 19:00:00",653,23.09243,91.87733,2.594773,1.799,0.551,3.3,"2022-10-25 18:04:00",7.677387,24.09426,23.91473,23.81,24.15608,24.1542,24.08275,23.8745,23.75,23.83278,23.92678,23.48,23.68623,115.9324,117.4683,129.3574,9.774417,9.911432,10.95311,61805.08,61288.67,60132.46,63333.8,62846.7,62012.61,2.56152,1.725055
"2022-10-25 20:00:00",654,23.08711,91.69786,2.58889,1.582,0.543,2.8,"2022-10-25 19:47:30",5.428567,24.03149,23.85518,23.64,24.09286,24.09405,24.03373,23.86138,23.93,23.88001,23.90309,23.49,23.67358,116.014,116.5687,128.9129,9.792207,9.837884,10.91807,61701.04,61260.85,60079.04,63409.95,62618.31,61930.09,2.538487,1.719944
"2022-10-25 21:00:00",655,22.952,92.18066,2.581306,1.859,0.269,2.45,"2022-10-25 20:03:30",6.812788,24.01299,23.84057,23.66,24.07492,24.07418,24.01361,23.84916,23.73,23.93095,23.8844,23.52,23.66562,115.6455,114.4631,127.927,9.763771,9.662392,10.83619,61691.25,61250.34,60033.95,63380.87,62843.48,61871.18,2.496568,1.741658
"2022-10-25 22:00:00",656,22.41522,91.66595,2.484718,2.024,0.472,2.8,"2022-10-25 21:22:30",9.60165,24.00005,23.82404,23.62,24.06282,24.06373,24.004,23.83588,23.66,24.00813,23.8786,23.57,23.65252,115.2363,114.213,129.1091,9.732243,9.643676,10.93901,61606.08,61216.49,60076.06,63326.58,62917.61,61860.74,2.503366,1.746163
"2022-10-25 23:00:00",657,21.90463,92.17328,2.422565,1.765,0.895,3.35,"2022-10-25 22:33:30",9.985043,23.98857,23.81388,23.66,24.05206,24.05264,23.99162,23.82251,23.72,23.88209,23.89659,23.46,23.67888,115.0017,114.3276,124.7377,9.714275,9.655773,10.56343,61626.43,61215.01,60035.46,63327.31,62833.15,61938.09,2.505963,1.776513
"2022-10-26 00:00:00",658,20.88932,91.988,2.271121,2.526,0.49,3.65,"2022-10-25 23:06:30",17.90988,23.96336,23.78517,23.67,24.02572,24.02459,23.963,23.79058,23.71,23.87191,23.91876,23.39,23.68517,115.2758,114.8786,121.6766,9.742675,9.708125,10.30296,61661.87,61157.84,60124.92,63354.07,62779.71,62122.08,2.379136,1.744993
"2022-10-26 01:00:00",659,20.71683,90.1273,2.202283,2.671,0.736,4.15,"2022-10-26 00:38:00",23.50595,23.92641,23.74859,23.5,23.98898,23.98844,23.92247,23.74053,23.57,23.82784,23.94015,23.46,23.68731,115.8138,116.5402,120.4594,9.79487,9.857843,10.19948,61537.48,61069.83,60113.66,63459.77,62850.03,62027.36,2.297563,1.750845
"2022-10-26 02:00:00",660,20.30113,90.02475,2.143484,3.58,0.414,4.55,"2022-10-26 01:32:30",47.73752,23.86547,23.68494,23.5,23.92795,23.92748,23.86606,23.69564,23.46,23.86189,23.93215,23.33,23.67375,117.9809,118.1531,121.9703,9.990097,10.00266,10.33004,61443.25,61117.23,60229.45,63366.74,63057.62,62326.6,2.20953,1.740017
"2022-10-26 03:00:00",661,19.5606,96.27972,2.189802,4.126,0.587,5.25,"2022-10-26 02:21:00",74.51199,23.814,23.63249,23.57,23.87578,23.87745,23.81844,23.65086,23.36,23.84008,23.92928,23.41,23.66436,119.2255,118.3401,121.5024,10.1054,10.0269,10.29223,61720.65,61075.85,60021.17,63516.59,63130.39,62006.02,2.102148,1.705197
"2022-10-26 04:00:00",662,19.30161,97.80558,2.18913,2.719,0.324,3.45,"2022-10-26 03:03:00",20.952,23.7864,23.60557,23.5,23.84784,23.84736,23.7861,23.61919,23.46,23.8074,23.90586,23.46,23.65423,118.7548,117.6904,120.1133,10.0706,9.977777,10.1765,62086.26,61048.78,59937.71,64002.95,62999.99,61869.03,2.155545,1.770765
"2022-10-26 05:00:00",663,19.09437,92.65604,2.045659,2.976,0.302,3.6,"2022-10-26 04:25:00",27.17562,23.74953,23.57361,23.46,23.81567,23.81667,23.75694,23.59077,23.44,23.77864,23.87822,23.6,23.63901,117.1049,116.0723,118.0591,9.936653,9.845852,10.00532,62007.11,60969.05,59930.18,63975.54,62942.96,61676.97,2.24255,1.844026
"2022-10-26 06:00:00",664,19.25091,85.62636,1.910216,3.935,0.579,5.125,"2022-10-26 05:35:30",64.95116,23.72436,23.5443,23.49,23.79012,23.79222,23.73152,23.56719,23.52,23.75844,23.85667,23.45,23.60638,116.0271,114.9928,117.3568,9.850632,9.75862,9.951907,61880.48,61011.15,59864.01,63813.04,62860.65,61794.44,2.020555,1.84574
"2022-10-26 07:00:00",665,19.29151,78.37711,1.75318,4.303,0.414,5.275,"2022-10-26 06:26:00",81.89497,23.69986,23.5182,23.32,23.76323,23.76469,23.70414,23.53632,23.28,23.72386,23.81879,23.37,23.56141,114.9835,113.9858,116.6925,9.766821,9.678778,9.903939,61779.46,60974.32,59824.91,63947.27,63156.99,61842.83,1.995024,1.841585
"2022-10-26 08:00:00",666,19.22873,74.80326,1.666522,4.264,0.349,5.2,"2022-10-26 07:45:00",79.11394,23.65751,23.47791,23.36,23.72214,23.72346,23.66361,23.49623,23.42,23.68449,23.78239,23.31,23.52429,113.8304,112.8523,115.4125,9.67622,9.589769,9.802141,61708.6,60757.74,59884.3,63795.61,62748.57,61976.66,2.100718,1.782037
"2022-10-26 09:00:00",667,19.46889,71.59142,1.618271,4.016,0.466,5.05,"2022-10-26 08:55:00",67.43598,23.64463,23.46529,23.44,23.71237,23.71321,23.6527,23.48308,23.18,23.67218,23.76864,23.41,23.50868,112.9876,111.8518,114.2637,9.606862,9.507101,9.70743,61225.39,60812.63,59711.36,63202.88,63121.95,61677.26,1.894675,1.794585
"2022-10-26 10:00:00",668,19.82626,71.97578,1.664047,3.671,0.612,4.675,"2022-10-26 09:01:00",53.5652,23.63231,23.45097,23.36,23.70074,23.70004,23.64155,23.4677,23.34,23.65778,23.75583,23.34,23.49454,112.4989,111.1407,113.8381,9.567894,9.449401,9.673847,61236.68,60793.82,59640.69,63297.45,62889.55,61696.37,2.002179,1.826855
"2022-10-26 11:00:00",669,20.95759,69.87267,1.732688,3.006,0.44,3.925,"2022-10-26 10:09:00",28.91682,23.6458,23.46165,23.24,23.71647,23.71112,23.65256,23.47205,23.52,23.66429,23.7611,23.36,23.49594,112.7197,110.9728,113.9253,9.584739,9.434349,9.680999,61330.18,60804.37,59685.05,63580.71,62687.66,61694.99,1.99377,1.845975
"2022-10-26 12:00:00",670,22.57157,65.33722,1.787247,2.987,0.474,3.95,"2022-10-26 11:30:30",28.57721,23.69961,23.5099,23.48,23.76889,23.75026,23.68491,23.49246,23.41,23.68579,23.78008,23.27,23.51288,113.6777,111.858,115.1688,9.657421,9.505954,9.783545,61336.21,60839.71,59659.47,63268.66,62851.74,61791.63,2.211421,1.924838
"2022-10-26 13:00:00",671,24.08083,58.97026,1.767563,0.789,0.519,1.7,"2022-10-26 12:59:30",1.060989,23.86207,23.58567,23.59,23.85055,23.81891,23.76028,23.54675,23.5,23.72201,23.79648,23.39,23.52445,114.0034,112.0083,116.4542,9.671284,9.509017,9.890587,61508.84,60899.11,59626.4,63291.82,62775.22,61608.67,1.970269,1.954624
"2022-10-26 14:00:00",672,24.54721,58.79003,1.811424,1.517,0.336,2.15,"2022-10-26 13:53:30",3.986343,23.93162,23.63449,23.54,23.91002,23.87298,23.80472,23.57687,23.44,23.73697,23.79582,23.27,23.52359,116.5221,112.2156,118.98,9.875908,9.521206,10.10528,61462.08,60843.47,59627.15,63289.76,62795.48,61746.39,2.209748,2.022239
"2022-10-26 15:00:00",673,24.55609,58.38263,1.800098,1.744,0.363,2.75,"2022-10-26 15:00:00",6.039536,24.08231,23.65577,23.55,23.92174,23.8806,23.82028,23.56592,23.4,23.70654,23.78969,23.38,23.52425,118.1277,112.577,121.2578,10.00798,9.553846,10.29861,61447.02,60762.98,59545.94,63289.36,62774.53,61539.41,2.42437,2.342278
"2022-10-26 16:00:00",674,24.39002,61.9872,1.892361,2.21,0.35,2.95,"2022-10-26 15:05:30",11.63655,24.29453,23.90343,24.02,23.97171,23.88756,23.79062,23.53034,23.42,23.68425,23.77446,23.37,23.51266,118.61,113.9586,122.1919,10.00238,9.677564,10.38021,61966.4,60761.48,59512.09,63196.91,62750.3,61526.88,2.687835,2.136092
"2022-10-26 17:00:00",675,24.30945,66.70276,2.02696,1.902,0.296,2.55,"2022-10-26 16:40:30",7.380339,24.24782,24.03592,23.93,24.22249,23.97898,23.7831,23.55449,23.47,23.66683,23.75836,23.34,23.50762,117.3411,113.9052,121.7199,9.870804,9.668648,10.34109,62010.15,60770.52,59512.85,63357.8,62703.7,61568.95,2.632732,1.984769
"2022-10-26 18:00:00",676,24.31218,62.6238,1.902958,1.54,0.211,2.025,"2022-10-26 17:01:30",3.861742,24.23631,24.05348,24.03,24.27746,24.17075,23.89379,23.62819,23.68,23.66763,23.74756,23.44,23.50023,116.2419,114.1074,121.7962,9.775125,9.672434,10.34901,62029.73,60997.62,59478.28,63248.74,62639.6,61394.36,2.886767,1.809351
"2022-10-26 19:00:00",677,23.83743,73.22459,2.162451,0.895,0.455,1.775,"2022-10-26 18:12:30",1.211486,24.26433,24.08296,23.94,24.30016,24.24193,24.066,23.63525,23.4,23.65867,23.74319,23.28,23.49568,115.3611,113.5945,120.1946,9.695709,9.627629,10.2138,61933.24,60665.99,59527.9,63267.5,62666.1,61652,2.694527,2.061984
"2022-10-26 20:00:00",678,23.6532,80.61674,2.354998,1.726,0.546,2.75,"2022-10-26 19:31:30",6.68474,24.20641,24.02843,23.85,24.24597,24.18876,23.87361,23.51239,23.36,23.64671,23.74219,23.42,23.49781,114.551,112.4788,118.3469,9.637433,9.55512,10.05638,61931.73,60688.54,59488.05,63373.43,62716.43,61427.34,2.546512,2.00635
"2022-10-26 21:00:00",679,23.48177,83.83362,2.423312,2.656,0.414,3.6,"2022-10-26 21:00:00",20.08964,24.08094,23.90251,23.68,24.13133,24.10902,23.94745,23.52422,23.3,23.64547,23.74315,23.34,23.4998,114.4576,113.3218,117.3563,9.652294,9.624615,9.971832,61765.88,60651.68,59394.04,63433.61,62760.97,61429.55,2.417975,1.955702
"2022-10-26 22:00:00",680,22.7903,83.00768,2.302478,3.033,0.209,3.525,"2022-10-26 21:42:30",28.30007,23.98287,23.82957,23.69,24.04295,24.0398,23.96768,23.64465,23.68,23.64374,23.74748,23.19,23.49963,114.6996,113.8297,116.7838,9.685913,9.645875,9.923221,61553.33,60945.75,59442.92,63188.53,62599.51,61652.85,2.715404,2.017188
"2022-10-26 23:00:00",681,21.7332,82.01703,2.137881,3.688,1.087,6.125,"2022-10-26 22:39:00",63.91181,23.89011,23.79052,23.48,23.95221,23.95139,23.88749,23.70129,23.47,23.64624,23.751,23.3,23.5029,114.5466,113.7116,115.0912,9.680076,9.62561,9.778792,61471.15,60855.5,59440.66,63403.35,62778.23,61541.05,2.651741,2.032817
"2022-10-27 00:00:00",682,21.37607,79.4278,2.020794,1.375,0.846,2.75,"2022-10-26 23:02:30",5.363027,23.80818,23.80013,23.45,23.86694,23.86616,23.80455,23.63933,23.51,23.67142,23.74013,23.52,23.49242,114.7454,113.6081,114.7912,9.695133,9.628044,9.755228,61399.53,60802.86,59383.52,63366.5,62670.57,61177.51,2.867006,2.174664
"2022-10-27 01:00:00",683,21.51832,85.54365,2.197049,2.234,0.526,3.525,"2022-10-27 00:15:30",13.04786,23.7485,23.78406,23.42,23.81024,23.80889,23.74601,23.58323,23.51,23.68716,23.72619,23.42,23.47684,115.0064,113.5027,114.1548,9.720102,9.629266,9.703989,61395.75,60707.35,59482.02,63384.82,62576.73,61439.57,2.681886,2.054824
"2022-10-27 02:00:00",684,20.45286,82.31009,1.982947,2.839,0.546,3.925,"2022-10-27 01:40:30",25.35538,23.69877,23.73172,23.46,23.76273,23.76459,23.70438,23.54345,23.44,23.7049,23.72102,23.3,23.46643,115.1664,113.4762,113.3212,9.743189,9.634221,9.635018,61328.68,60672.75,59394.8,63268.97,62628.52,61478.89,2.647706,2.074375
"2022-10-27 03:00:00",685,19.55958,76.7252,1.744722,3.266,0.379,3.875,"2022-10-27 02:42:00",36.23147,23.63386,23.66813,23.46,23.69902,23.70184,23.64192,23.48548,23.22,23.6657,23.74452,23.42,23.46899,115.1068,113.2677,112.4561,9.749772,9.627015,9.561003,61506.58,60759.98,59560.99,63459.8,63006.27,61547.07,2.610037,2.069155
"2022-10-27 04:00:00",686,18.76054,82.06438,1.775444,3.728,0.281,4.25,"2022-10-27 03:09:00",52.6796,23.59048,23.62289,23.28,23.65365,23.65298,23.59257,23.43498,23.2,23.61458,23.71153,23.08,23.46008,114.1404,112.2837,113.6672,9.676138,9.552459,9.665599,61727.44,60604.31,59485.78,63924.57,62861.59,61864.94,2.544986,2.010067
"2022-10-27 05:00:00",687,18.5997,81.99707,1.757062,3.777,0.481,4.9,"2022-10-27 04:47:30",56.56667,23.54756,23.58101,23.26,23.61181,23.6159,23.55573,23.3994,23.24,23.57766,23.67371,23.21,23.42242,112.6231,110.8785,112.9283,9.555031,9.439242,9.609578,61542.74,60640.41,59627.16,63764.29,62847.36,61827.01,2.498748,2.021899
"2022-10-27 06:00:00",688,18.44263,77.89729,1.652235,4.217,0.231,4.875,"2022-10-27 05:20:30",75.65832,23.51386,23.54805,23.08,23.57991,23.5804,23.51951,23.36233,23.25,23.54069,23.638,23.15,23.38548,111.6848,109.8768,111.9391,9.481304,9.360506,9.532043,61489.23,60435.12,59411.35,63940.98,62608.51,61720.14,2.390388,2.004503
"2022-10-27 07:00:00",689,18.36646,75.81704,1.600649,4.177,0.46,5.175,"2022-10-27 06:51:00",75.5545,23.47501,23.50712,23.07,23.5388,23.54059,23.48144,23.32495,23.17,23.50377,23.6,23.05,23.34696,110.6744,108.9079,110.8492,9.402767,9.284521,9.446095,61385.22,60531.36,59298.56,63848.62,62832.11,61698.79,2.369526,2.002903
"2022-10-27 08:00:00",690,17.86756,80.03774,1.637751,4.407,0.347,5.475,"2022-10-27 07:31:30",87.20182,23.43926,23.48722,23.17,23.50403,23.50464,23.44305,23.28388,23.19,23.46123,23.55757,23.18,23.30446,109.825,107.9161,109.7281,9.334098,9.207108,9.358064,61263.08,60400.51,59224.12,63596.68,62650.97,61443.26,2.525874,2.057247
"2022-10-27 09:00:00",691,18.40235,79.88218,1.69109,3.505,0.428,4.4,"2022-10-27 08:47:00",44.96109,23.40846,23.4565,23.04,23.47425,23.47335,23.41288,23.25358,23.14,23.43317,23.5305,23.18,23.27683,109.4487,107.071,108.9267,9.30751,9.140238,9.29457,60937.44,60299.74,59082.75,63421.1,62641.49,61315.05,2.464618,2.147
"2022-10-27 10:00:00",692,19.81676,82.59438,1.910099,3.134,0.445,4.125,"2022-10-27 09:22:00",32.58477,23.40862,23.44966,23.13,23.4744,23.47028,23.40999,23.24371,23.19,23.42447,23.52108,23.1,23.26437,109.8194,106.8171,108.7307,9.340236,9.120263,9.280031,60930.67,60302,59036.13,63307.89,62576.92,61353.02,2.587403,2.272079
"2022-10-27 11:00:00",693,21.02808,83.72542,2.087111,2.162,0.698,3.625,"2022-10-27 10:42:30",13.39303,23.46512,23.48528,23.19,23.51974,23.4981,23.4347,23.25182,23.11,23.43149,23.52314,23.08,23.25916,110.1298,107.1354,109.1583,9.360353,9.146038,9.317445,60961.58,60291.47,58988.01,63261.04,62664,61350.88,2.381268,2.28395
"2022-10-27 12:00:00",694,22.30108,83.70326,2.253136,3.418,0.402,4.325,"2022-10-27 11:49:00",41.61253,23.58844,23.60435,23.48,23.63322,23.54881,23.45246,23.25594,23.11,23.43208,23.52505,23.12,23.25998,110.8153,107.8297,110.8048,9.397527,9.204598,9.45784,61146.99,60298.98,58912.82,63058.54,62684.93,61218.39,2.242675,2.398422
"2022-10-27 13:00:00",695,22.50541,84.72389,2.309143,3.817,0.273,4.325,"2022-10-27 12:24:30",56.47371,23.69521,23.71237,23.45,23.75941,23.69741,23.54333,23.28036,23.22,23.42014,23.50277,23.01,23.23531,112.1494,109.549,112.4091,9.491373,9.347039,9.599251,61216.35,60293.73,58872.21,63175.54,62503.54,61316.68,2.846662,2.912147
"2022-10-27 14:00:00",696,22.78675,85.41509,2.368077,3.609,0.372,4.475,"2022-10-27 13:36:00",48.5159,23.78647,23.8083,23.55,23.85571,23.81101,23.67838,23.37837,23.26,23.38405,23.46927,23.14,23.20975,113.7903,110.9804,113.1785,9.61293,9.451679,9.669626,61367.86,60426.08,58814.32,63210.74,62600.26,61079.41,3.011309,2.888068
"2022-10-27 15:00:00",697,22.96679,85.96587,2.409451,4.378,0.439,5.325,"2022-10-27 14:46:30",86.40993,23.8752,23.86844,23.57,23.94689,23.91142,23.77304,23.48304,23.35,23.36912,23.42901,22.87,23.17447,115.203,112.0404,114.3889,9.721361,9.523145,9.779564,61401.8,60803.6,58806.8,63197.64,62889.22,61432.14,2.543364,2.247226
"2022-10-27 16:00:00",698,23.02943,86.0985,2.422335,4.526,0.303,5.55,"2022-10-27 15:09:30",93.95039,23.85155,23.72024,23.57,23.9252,23.90509,23.80195,23.56043,23.45,23.52594,23.35216,23.06,23.09533,116.1958,113.4958,115.1354,9.832405,9.632835,9.858144,61480.94,60773.5,58734.6,63299.43,62699.21,61094.93,3.043362,2.292972
"2022-10-27 17:00:00",699,23.05036,86.49776,2.436649,4.24,0.362,5.15,"2022-10-27 16:03:00",77.8897,23.82005,23.66246,23.49,23.88545,23.87611,23.80309,23.61323,23.59,23.73114,23.34638,22.91,23.06436,116.7548,114.2828,115.1083,9.890423,9.689979,9.861599,61349.77,60705.84,58698.51,63250.36,62476.25,61262.93,3.668349,2.424127
"2022-10-27 18:00:00",700,22.97883,87.2298,2.446675,3.62,0.346,4.45,"2022-10-27 17:41:30",48.73685,23.76767,23.61073,23.54,23.82646,23.82493,23.76241,23.58083,23.48,23.73638,23.35771,22.82,23.03942,116.833,114.8881,113.5217,9.906665,9.747238,9.730267,61224.64,60596.05,58685.74,63054.91,62501.76,61370.87,4.692203,2.618984
"2022-10-27 19:00:00",701,22.93627,86.55196,2.421405,3.252,0.309,4,"2022-10-27 18:25:30",35.31623,23.71584,23.56072,23.42,23.77076,23.77102,23.70996,23.5428,23.31,23.71914,23.6545,22.76,23.0288,115.73,114.6726,110.04,9.822371,9.735913,9.433746,61147.75,60549.41,58615.8,63161.18,62670.49,61366.25,4.757334,2.650625
"2022-10-27 20:00:00",702,22.86365,87.21126,2.429134,3.034,0.307,4.1,"2022-10-27 19:48:00",28.81275,23.67212,23.51694,23.34,23.72869,23.72927,23.66857,23.50246,23.38,23.6836,23.75631,22.88,23.05751,114.8458,114.0359,107.7376,9.755362,9.68921,9.231318,61172.63,60489.24,58664.66,63270.48,62512.64,61267.98,4.64352,2.744455
"2022-10-27 21:00:00",703,22.76162,87.84429,2.431694,3.132,0.304,3.725,"2022-10-27 20:09:30",31.57664,23.643,23.48654,23.24,23.69884,23.69882,23.63843,23.4726,23.31,23.65724,23.74139,22.95,23.06411,114.4546,113.5977,105.5247,9.727698,9.657409,9.040587,61033.92,60456.18,58569.95,63248.45,62583.39,61069.63,4.58773,2.758035
"2022-10-27 22:00:00",704,22.59456,87.87286,2.407846,3.244,0.352,4.05,"2022-10-27 21:11:00",35.32063,23.60866,23.42641,23.2,23.66479,23.66519,23.606,23.44086,23.38,23.62573,23.71561,22.89,23.12615,113.8529,113.1181,106.0042,9.68753,9.622383,9.070902,61015.82,60354.65,58617.3,63280.3,62367.74,61207.74,4.831776,2.939374
"2022-10-27 23:00:00",705,21.37691,92.16342,2.344708,3.465,0.286,4.2,"2022-10-27 22:51:30",42.4506,23.57329,23.39103,23.17,23.63097,23.6321,23.57238,23.40806,23.16,23.59278,23.68434,22.95,23.216,113.2742,112.6531,108.138,9.644724,9.588757,9.237653,60989.45,60314.02,58663.18,63303.24,62632.63,61177.91,4.726724,2.909981
"2022-10-28 00:00:00",706,21.28064,92.2171,2.332263,3.835,0.319,4.575,"2022-10-27 23:47:30",57.58947,23.53304,23.35052,23.3,23.59118,23.59191,23.5319,23.3661,23.27,23.55063,23.64196,23.05,23.29598,112.6184,111.9869,110.9092,9.596217,9.539602,9.460236,60941.21,60263.64,58915.82,63086.54,62422.89,61317.56,4.680152,2.89092
"2022-10-28 01:00:00",707,21.1008,92.1915,2.306048,3.577,0.303,4.25,"2022-10-28 00:02:00",46.74241,23.49537,23.31157,23.19,23.55212,23.55166,23.49166,23.32623,23.23,23.5103,23.5992,23.14,23.28472,111.6124,111.0804,110.4522,9.517486,9.469499,9.423193,60878.64,60180.92,58863.96,63179.93,62415.8,61131.94,4.743102,2.940972
"2022-10-28 02:00:00",708,20.80656,92.83271,2.280439,3.372,0.374,4.15,"2022-10-28 01:54:00",39.78311,23.45354,23.26963,23.07,23.51046,23.50962,23.449,23.28273,23.18,23.46749,23.55511,22.93,23.26604,110.4373,109.8935,109.3698,9.424742,9.376019,9.334245,60832.66,60110.21,58948.16,63270.45,62393.27,61464.22,4.86455,3.050346
"2022-10-28 03:00:00",709,20.0694,90.19335,2.118276,3.89,0.418,4.675,"2022-10-28 02:36:00",60.85403,23.40215,23.22031,23.27,23.46218,23.46176,23.40121,23.23593,23.05,23.42223,23.51518,23.05,23.23867,109.5957,108.8978,108.5756,9.361641,9.299266,9.27124,60965.32,60099.69,58982.75,63150.03,62570,61380.6,5.001467,3.139871
"2022-10-28 04:00:00",710,19.1173,89.85074,1.98816,4.019,0.619,5.5,"2022-10-28 03:49:30",69.62376,23.34774,23.16688,23.01,23.40931,23.41023,23.35021,23.18621,22.99,23.37035,23.46581,22.97,23.21048,107.8798,107.3264,108.8281,9.224379,9.173712,9.297808,61141.73,60043.29,58930.11,63674.15,62570.74,61428.71,5.010104,3.160699
