"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","33968","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","SDI_Salinity_1m","SDI_Salinity_3m","SDI_Salinity_6m","Mean_Chl_ugl","Mean_Turb_NTU","SB_Cond_1m","SB_Temp_1m","SB_Press_1m","SB_Cond_6m","SB_Temp_6m","SB_Press_6m"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","","","","ug/l","NTU","","","","","",""
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-20 12:00:00",60,29.40267,39.39193,1.579804,0,0,0,"2023-05-20 11:00:30",0,19.32571,20.31647,21.6,19.8981,20.6406,-87.41157,18.41398,17.58,23.16825,18.65594,17.61,18.39791,102.0325,81.04258,81.15322,9.219227,7.607405,7.620296,85.44208,-489.2647,-274.1196,110.8124,-380.0319,-64.41815,-3.397309,-3.750956,-3.523561,0.2545013,5.967956,"NAN","NAN","NAN",0.068008,18.41534,0.0281
"2023-05-20 13:00:00",61,42.78247,19.01885,1.624138,0,0,0,"2023-05-20 12:00:30",0,21.42487,23.21207,27.45,21.86096,25.18078,-87.11146,18.55802,18.34,35.00645,18.84721,18.44,18.71265,102.153,81.02639,79.44032,8.728637,7.583611,7.411972,85.44208,-489.2647,-274.1196,6.634033,-394.3823,-79.49957,-3.472368,-3.761295,-3.534426,0.2541698,5.973137,"NAN","NAN","NAN",0.069187,18.79788,0.008599999
"2023-05-20 14:00:00",62,40.20876,20.69232,1.541594,0,0,0,"2023-05-20 13:00:30",0,22.72964,25.68158,29.2,23.24488,25.38102,-87.16113,18.83207,19.1,33.76062,19.1291,19.18,19.16281,102.3483,80.8669,79.96426,8.352191,7.526724,7.393092,85.44208,-489.2647,-274.1196,-19.88275,-408.0685,-93.02075,-3.491473,-3.771156,-3.544168,0.2518574,5.894483,"NAN","NAN","NAN",0.070025,19.11339,-0.0172
"2023-05-20 15:00:00",63,34.92313,28.98062,1.618297,0,0,0,"2023-05-20 14:00:30",0,23.17859,25.4194,26.85,23.37069,24.26204,-87.24493,19.10084,19.76,26.47103,19.39667,19.7,19.48518,102.0417,80.85339,81.49157,8.367157,7.484712,7.485733,85.44208,-489.2647,-274.1196,16.21014,-419.8577,-102.1823,-3.465469,-3.77965,-3.550769,0.2430871,5.855799,"NAN","NAN","NAN",0.070821,19.40692,-0.0235
"2023-05-20 16:00:00",64,31.6903,31.9992,1.485774,0,0,0,"2023-05-20 15:00:30",0,22.96811,24.0408,24.78,23.00328,23.85161,-87.23508,19.38099,20.25,28.09006,19.67707,20.19,19.83251,101.9503,80.88474,82.16822,8.575567,7.445539,7.495691,85.44208,-489.2647,-274.1196,51.25201,-428.3181,-110.4755,-3.440222,-3.785745,-3.556744,0.2435015,5.800117,"NAN","NAN","NAN",0.07158799,19.70895,-0.0367
"2023-05-20 17:00:00",65,31.69989,34.50025,1.606244,0,0,0,"2023-05-20 16:00:30",0,22.76758,23.3163,24.44,22.8593,23.84819,-87.29111,19.66266,20.75,26.20527,19.95321,20.76,20.17498,101.8139,80.93066,82.77295,8.681167,7.407879,7.499664,85.44208,-489.2647,-274.1196,57.44061,-436.9346,-119.9087,-3.435763,-3.791953,-3.563541,0.2389191,5.803091,"NAN","NAN","NAN",0.072312,20.04123,-0.0414
"2023-05-20 18:00:00",66,26.85985,39.78494,1.382465,0.035,0.083,0.275,"2023-05-20 17:39:30",0.001919577,22.12174,22.80758,22.42,21.38574,21.926,-87.34069,19.9493,20.7,23.62486,20.22429,20.73,20.48085,101.9407,80.8453,83.21606,8.776717,7.357895,7.494366,85.44208,-489.2647,-274.1196,94.75598,-436.0972,-119.3447,-3.408878,-3.79135,-3.563134,0.2471642,5.793141,"NAN","NAN","NAN",0.072494,20.14527,-0.035
"2023-05-20 19:00:00",67,21.44362,59.69264,1.524542,0.065,0.111,0.4,"2023-05-20 18:13:30",0.004352072,20.67095,20.88663,20.89,20.31446,20.25482,-87.44567,20.12749,20.44,21.07037,20.37685,20.46,20.54217,101.6514,80.91275,83.43932,9.082002,7.338034,7.505391,85.44208,-489.2647,-274.1196,125.243,-431.3978,-114.8904,-3.386912,-3.787964,-3.559925,0.2385066,5.790649,"NAN","NAN","NAN",0.072401,20.2132,-0.0305
"2023-05-20 20:00:00",68,20.95194,62.14196,1.540231,0.002,0.023,0.225,"2023-05-20 19:43:30",0.0001238112,20.69977,20.81372,20.35,20.43841,20.34653,-87.46968,20.23137,20.27,20.43419,20.47827,20.21,20.60903,101.7714,80.38896,83.79129,9.105638,7.275531,7.527137,85.44208,-489.2647,-274.1196,136.8718,-428.6623,-110.6359,-3.378534,-3.785993,-3.55686,0.2356185,5.786656,"NAN","NAN","NAN",0.072042,20.26395,-0.0155
"2023-05-20 21:00:00",69,19.50174,65.08362,1.474602,0,0,0,"2023-05-20 20:00:30",0,20.12635,20.4242,19.44,19.86866,19.61765,-87.51164,20.27985,20.02,19.59405,20.52594,19.98,20.61776,101.7281,80.20462,83.17418,9.171823,7.251887,7.470411,85.44208,-489.2647,-274.1196,155.8662,-424.277,-106.9496,-3.364849,-3.782834,-3.554204,0.2366241,5.786858,"NAN","NAN","NAN",0.071578,20.26827,-0.0031
"2023-05-20 22:00:00",70,18.96254,68.02165,1.490381,0,0,0,"2023-05-20 21:00:30",0,20.01701,20.27757,19.27,20.10818,19.77063,-87.52431,20.31093,19.88,19.64761,20.56958,19.89,20.58521,101.6437,80.00153,81.91978,9.190762,7.229078,7.362465,85.44208,-489.2647,-274.1196,159.8038,-422.2199,-104.7809,-3.362012,-3.781352,-3.552641,0.2373865,5.78416,"NAN","NAN","NAN",0.071249,20.292,0.006
"2023-05-20 23:00:00",71,18.30038,68.89026,1.448376,0,0,0,"2023-05-20 22:00:30",0,19.74914,20.09503,18.8,19.65461,19.57729,-87.52434,20.3399,19.77,19.09534,20.60378,19.65,20.53496,101.724,80.25443,80.25507,9.23149,7.247779,7.219977,85.44208,-489.2647,-274.1196,170.6055,-419.9578,-101.0739,-3.354229,-3.779722,-3.54997,0.2395705,5.790167,"NAN","NAN","NAN",0.070854,20.27804,0.0265
"2023-05-21 00:00:00",72,17.19345,69.39008,1.360347,0,0,0,"2023-05-20 23:00:30",0,19.0275,19.37323,18.15,19.11701,18.96431,-87.54889,20.33079,19.55,18.66012,20.59558,19.48,20.40181,101.6957,81.49458,78.36615,9.362757,7.361111,7.068587,85.44208,-489.2647,-274.1196,185.6877,-415.9017,-98.15131,-3.343363,-3.776799,-3.547865,0.2419674,5.804417,"NAN","NAN","NAN",0.070544,20.19218,0.0306
"2023-05-21 01:00:00",73,16.58351,70.47894,1.329229,0,0,0,"2023-05-21 00:00:30",0,18.32491,18.60777,17.49,18.55523,18.18605,-87.5792,20.1833,19.17,18.21563,20.41459,19.08,20.21294,101.6403,82.60773,78.10917,9.503415,7.483451,7.071816,85.44208,-489.2647,-274.1196,201.3163,-409.4432,-91.36017,-3.332103,-3.772146,-3.542972,0.2398515,5.85496,"NAN","NAN","NAN",0.070195,19.95954,0.0233
"2023-05-21 02:00:00",74,15.97796,71.51336,1.297635,0,0,0,"2023-05-21 01:00:30",0,17.64388,17.95998,17,18.11218,17.68181,-87.59718,19.94058,18.83,17.97301,20.17545,18.84,19.97232,101.6573,82.11234,78.90219,9.631581,7.474495,7.177782,85.44208,-489.2647,-274.1196,213.5682,-403.4391,-86.64307,-3.323275,-3.76782,-3.539573,0.2406935,5.854612,"NAN","NAN","NAN",0.06989,19.7738,0.008
"2023-05-22 16:00:00",75,27.22337,52.98932,1.913642,0.247,0.257,0.825,"2023-05-22 15:40:00",0.0814729,22.35373,21.66522,21.87,21.11491,21.56517,-87.41808,20.00485,20.13,23.84731,20.31756,20.22,20.18834,100.9656,76.57446,73.42336,8.884885,6.961514,6.650777,85.44208,-489.2647,-274.1196,105.6354,-426.053,-110.7206,-3.401039,-3.784113,-3.556921,0.2386001,5.838548,"NAN","NAN","NAN",0.071089,20.10539,-0.0198
"2023-05-22 17:00:00",76,24.92389,59.80718,1.88332,0.232,0.149,0.775,"2023-05-22 16:32:30",0.02791153,22.07541,21.77675,21.61,20.91635,21.23472,-87.45985,20.12851,20.24,22.37406,20.4027,20.16,20.31544,101.1121,75.69305,75.18915,8.878614,6.864518,6.793601,85.44208,-489.2647,-274.1196,110.7957,-428.3041,-109.8563,-3.397321,-3.785735,-3.556298,0.2366171,5.808197,"NAN","NAN","NAN",0.071374,20.20575,-0.0275
"2023-05-22 18:00:00",77,23.21663,66.44537,1.89062,0.269,0.165,0.825,"2023-05-22 17:00:30",0.04341869,21.73274,21.51958,21.35,20.81095,21.08477,-87.48637,20.22883,20.24,21.81127,20.50704,20.23,20.41242,101.0224,74.9325,76.04314,8.915017,6.78204,6.857627,85.44208,-489.2647,-274.1196,115.8257,-428.113,-110.9775,-3.393697,-3.785598,-3.557106,0.2354567,5.808196,"NAN","NAN","NAN",0.07153,20.28535,-0.027
"2023-05-22 19:00:00",78,21.95918,70.19012,1.850155,0.326,0.181,0.85,"2023-05-22 18:10:30",0.06772611,21.36815,21.25997,20.89,20.60094,20.81864,-87.51326,20.30423,20.16,20.96107,20.58543,20.2,20.4768,100.9934,74.96299,76.25616,8.957558,6.774685,6.868109,85.44208,-489.2647,-274.1196,125.4422,-426.6673,-110.4342,-3.386769,-3.784556,-3.556714,0.2359998,5.798403,"NAN","NAN","NAN",0.071492,20.32366,-0.0258
"2023-05-22 20:00:00",79,20.74319,74.32715,1.818521,0.267,0.172,0.625,"2023-05-22 19:25:00",0.04208108,20.90045,20.90478,20.53,20.41148,20.41725,-87.53524,20.34564,20.07,20.18078,20.6247,19.98,20.49348,101.0079,74.63675,76.22205,9.02123,6.739682,6.86278,85.44208,-489.2647,-274.1196,132.8631,-425.1594,-106.5883,-3.381422,-3.783469,-3.553943,0.2373285,5.798518,"NAN","NAN","NAN",0.071231,20.32941,-0.0121
"2023-05-22 21:00:00",80,19.9605,78.60038,1.832489,0.333,0.189,0.9,"2023-05-22 20:15:00",0.07661974,20.55283,20.56305,20.07,20.24154,20.15168,-87.5408,20.35235,19.95,19.75389,20.63954,19.93,20.44744,100.9761,73.94567,76.27427,9.079107,6.676392,6.873727,85.44208,-489.2647,-274.1196,142.6935,-422.9683,-105.7397,-3.374339,-3.781891,-3.553332,0.2340605,5.807024,"NAN","NAN","NAN",0.07095,20.30708,0.0025
"2023-05-22 22:00:00",81,19.7051,79.54236,1.825362,0.494,0.238,1.45,"2023-05-22 21:41:00",0.2180055,20.3166,20.34663,19.8,20.08076,19.99683,-87.54522,20.32856,19.7,19.6456,20.61818,19.66,20.34906,101.0464,75.06429,77.36029,9.124304,6.780624,6.985143,85.44208,-489.2647,-274.1196,148.4138,-418.9402,-101.0984,-3.370218,-3.778989,-3.549988,0.238472,5.809074,"NAN","NAN","NAN",0.07075699,20.22126,0.0099
"2023-05-22 23:00:00",82,19.57014,78.32442,1.782339,0.319,0.198,0.975,"2023-05-22 22:00:30",0.07127189,20.17957,20.2154,19.65,20.10945,19.97673,-87.54797,20.24355,19.65,19.55859,20.53236,19.57,20.2481,101.189,77.68159,76.98476,9.160916,7.0288,6.965125,85.44208,-489.2647,-274.1196,151.7461,-418.0397,-99.66522,-3.367817,-3.77834,-3.548955,0.2383555,5.818818,"NAN","NAN","NAN",0.070631,20.13954,0.0167
"2023-05-23 00:00:00",83,19.54413,78.25072,1.777816,0.298,0.153,0.725,"2023-05-22 23:10:00",0.04812307,20.17231,20.26215,19.67,20.07621,19.93222,-87.57291,20.16857,19.49,19.45831,20.45466,19.46,20.16433,101.1648,77.04603,76.23759,9.150254,6.981663,6.908977,85.44208,-489.2647,-274.1196,151.6642,-415.1022,-97.81366,-3.367876,-3.776223,-3.547621,0.240306,5.817586,"NAN","NAN","NAN",0.070505,20.05735,0.0116
"2023-05-23 01:00:00",84,19.46059,78.03607,1.763743,0.289,0.151,0.875,"2023-05-23 00:39:00",0.04447356,20.08826,20.19612,19.63,20.02513,19.87134,-87.56232,20.09285,19.47,19.37247,20.37764,19.42,20.08601,101.1658,76.99476,75.86221,9.162312,6.987493,6.885647,85.44208,-489.2647,-274.1196,151.6238,-414.682,-96.97693,-3.367905,-3.775921,-3.547019,0.2392322,5.843615,"NAN","NAN","NAN",0.070381,19.97903,0.006
"2023-05-23 02:00:00",85,19.52313,78.22226,1.774898,0.352,0.144,0.775,"2023-05-23 01:09:30",0.06470403,20.02269,20.11784,19.54,19.93604,19.81223,-87.56081,20.0181,19.34,19.40572,20.29693,19.45,20.00767,101.0968,76.76323,75.77034,9.170282,6.976829,6.888016,85.44208,-489.2647,-274.1196,154.3557,-412.4528,-97.66693,-3.365937,-3.774314,-3.547516,0.2370893,5.853158,"NAN","NAN","NAN",0.070275,19.90562,0.0024
"2023-05-23 03:00:00",86,19.39741,80.26086,1.806901,0.406,0.195,1.15,"2023-05-23 02:04:00",0.1224016,19.8983,19.97774,19.52,19.80186,19.69028,-87.57098,19.94337,19.31,19.37623,20.22159,19.25,19.93428,100.9651,76.64896,75.76219,9.183846,6.976799,6.89733,85.44208,-489.2647,-274.1196,154.7629,-411.7725,-94.11737,-3.365644,-3.773824,-3.544958,0.2413034,5.858764,"NAN","NAN","NAN",0.070161,19.83097,0.0033
"2023-05-23 04:00:00",87,19.13517,82.88248,1.835658,0.181,0.238,1.25,"2023-05-23 03:09:00",0.05566707,19.60369,19.73617,18.99,19.37282,19.33281,-87.58072,19.80719,19.11,19.06425,20.09521,19.09,19.83609,100.7424,76.91702,75.67332,9.207829,7.020225,6.90272,85.44208,-489.2647,-274.1196,165.955,-408.5888,-91.23022,-3.35758,-3.771531,-3.542878,0.2402599,5.858786,"NAN","NAN","NAN",0.069948,19.62846,-0.0107
"2023-05-23 05:00:00",88,17.29194,86.82454,1.712907,0.003,0.026,0.25,"2023-05-23 04:03:30",0.000169837,18.01708,18.37868,17.88,17.58169,17.59493,-87.62494,19.44734,18.77,18.23154,19.7442,18.76,19.61078,100.6678,76.50965,75.71735,9.456712,7.033424,6.937851,85.44208,-489.2647,-274.1196,191.6219,-402.0714,-85.93439,-3.339087,-3.766835,-3.539063,0.2397933,5.866976,"NAN","NAN","NAN",0.069561,19.38484,-0.0158
"2023-05-23 06:00:00",89,16.42078,87.79539,1.638765,0,0,0,"2023-05-23 05:00:30",0,17.2968,17.44781,17.14,17.25644,17.26285,-87.6282,19.31409,18.51,18.05576,19.60391,18.51,19.39916,100.6537,76.0412,74.55696,9.637842,7.009108,6.860567,85.44208,-489.2647,-274.1196,209.9982,-397.2539,-80.93872,-3.325847,-3.763364,-3.535463,0.2372811,5.86631,"NAN","NAN","NAN",0.069239,19.17388,-0.0048
"2023-05-23 07:00:00",90,16.16633,88.3067,1.621763,0,0,0,"2023-05-23 06:00:30",0,17.05351,17.11614,16.7,17.28966,17.10674,-87.6331,19.09278,18.29,17.91855,19.39456,18.38,19.18961,100.7276,75.99895,74.20725,9.71149,7.036461,6.857176,85.44208,-489.2647,-274.1196,220.8007,-393.3608,-78.54169,-3.318064,-3.760559,-3.533736,0.2373033,5.890799,"NAN","NAN","NAN",0.068932,18.98528,0.0021
"2023-05-23 08:00:00",91,16.62367,89.18627,1.686476,0,0,0,"2023-05-23 07:00:30",0,17.07704,17.1261,16.73,17.134,17.0795,-87.64576,18.96735,18.19,18.12951,19.26459,18.09,19.02288,100.7733,75.73416,73.83553,9.713876,7.029717,6.845803,85.44208,-489.2647,-274.1196,219.9351,-391.2167,-73.52051,-3.318688,-3.759014,-3.530118,0.2382367,5.936282,"NAN","NAN","NAN",0.068732,18.87977,-0.0049
"2023-05-23 09:00:00",92,16.86378,89.80108,1.724204,0,0,0,"2023-05-23 08:00:30",0,16.86778,17.1703,16.74,16.88638,16.99854,-87.63706,18.88604,17.9,18.26583,19.16688,18.02,18.91281,100.8581,75.2329,73.39728,9.713112,6.994676,6.820316,85.44208,-489.2647,-274.1196,219.5664,-385.897,-71.8963,-3.318954,-3.755181,-3.528948,0.2400065,5.949549,"NAN","NAN","NAN",0.068605,18.79478,0.0051
"2023-05-23 10:00:00",93,19.72729,91.4343,2.102882,0,0,0,"2023-05-23 09:00:30",0,17.08474,17.42659,17.53,17.2354,17.73474,-87.58508,18.86803,18.1,20.04737,19.14791,18.07,18.88628,100.9759,74.34297,74.43822,9.672917,6.914459,6.920753,85.44208,-489.2647,-274.1196,199.9774,-389.843,-72.98993,-3.333067,-3.758024,-3.529736,0.2423253,5.951088,"NAN","NAN","NAN",0.068742,18.83119,0.0108
"2023-05-23 11:00:00",94,22.87563,85.82668,2.390727,0,0,0,"2023-05-23 10:00:30",0,17.75087,18.25547,18.66,17.85907,18.83858,-87.55309,18.92929,18.29,21.16577,19.20417,18.09,18.95304,101.032,74.67942,75.02444,9.514686,6.937152,6.965861,85.44208,-489.2647,-274.1196,174.0364,-393.0217,-73.13074,-3.351757,-3.760315,-3.529838,0.2420989,5.951358,"NAN","NAN","NAN",0.06899,18.90678,0.001
"2023-05-23 12:00:00",95,28.49257,67.3815,2.616997,0,0,0,"2023-05-23 11:00:30",0,18.58242,19.32532,20.54,18.65737,20.19354,-87.48129,19.00394,18.46,23.39008,19.28275,18.49,19.08498,101.0574,74.45507,74.66456,9.313113,6.905896,6.914017,85.44208,-489.2647,-274.1196,132.6294,-396.3324,-80.64734,-3.38159,-3.7627,-3.535253,0.2380626,5.931095,"NAN","NAN","NAN",0.069447,19.04023,-0.0025
"2023-05-23 13:00:00",96,27.9731,58.53876,2.207586,0,0,0,"2023-05-23 12:00:30",0,19.12778,20.26197,21.79,18.98033,20.83993,-87.44139,19.09575,18.74,24.10773,19.37009,18.67,19.26601,101.225,74.00455,74.74261,9.155791,6.851401,6.896047,85.44208,-489.2647,-274.1196,107.0798,-401.7743,-83.73633,-3.399999,-3.766621,-3.537479,0.2362949,5.893302,"NAN","NAN","NAN",0.069995,19.18502,-0.0071
"2023-05-23 14:00:00",97,29.52067,48.63739,2.004947,0,0,0,"2023-05-23 13:00:30",0,19.84056,21.17533,22.4,19.421,21.53036,-87.4229,19.19539,18.86,24.78215,19.46868,18.81,19.49499,101.3216,73.67091,74.7904,9.001551,6.806838,6.868829,85.44208,-489.2647,-274.1196,95.24011,-403.8203,-86.60962,-3.408529,-3.768095,-3.539549,0.2363072,5.881264,"NAN","NAN","NAN",0.070446,19.32054,-0.0158
"2023-05-23 15:00:00",98,24.35887,58.41253,1.781106,0,0,0,"2023-05-23 14:00:30",0,19.94362,21.13953,21.5,19.29434,20.61337,-87.51811,19.29142,19,22.41269,19.56036,19.11,19.64794,101.194,73.49782,74.81277,8.996496,6.777739,6.849887,85.44208,-489.2647,-274.1196,112.7932,-406.0585,-91.60626,-3.395882,-3.769707,-3.543149,0.2348844,5.878715,"NAN","NAN","NAN",0.070701,19.40253,-0.0181
"2023-05-23 16:00:00",99,21.89142,62.97009,1.653449,0,0,0,"2023-05-23 15:00:30",0,19.55499,20.37854,20.14,18.66084,19.63506,-87.57734,19.33892,19.01,20.73405,19.60207,18.98,19.71038,101.2004,73.29022,75.15469,9.13263,6.752148,6.872616,85.44208,-489.2647,-274.1196,141.5853,-406.4997,-89.34912,-3.375138,-3.770025,-3.541523,0.2325062,5.875669,"NAN","NAN","NAN",0.07066,19.40231,-0.0111
"2023-05-23 17:00:00",100,19.93207,68.56141,1.595579,0,0,0,"2023-05-23 16:00:30",0,18.93991,19.1798,18.91,18.10497,18.69617,-87.59334,19.30327,18.89,19.89739,19.59088,18.91,19.65803,101.0658,72.76106,74.05035,9.341053,6.708208,6.778709,85.44208,-489.2647,-274.1196,168.3023,-404.2886,-87.93066,-3.355889,-3.768432,-3.540501,0.2306712,5.874473,"NAN","NAN","NAN",0.070406,19.36989,-0.008800001
"2023-05-23 18:00:00",101,19.76244,71.57471,1.648666,0,0,0,"2023-05-23 17:00:30",0,18.61886,18.70495,18.56,18.10012,18.66102,-87.59813,19.25764,18.78,19.6632,19.54957,18.76,19.60756,101.1104,74.0184,73.43057,9.435158,6.830381,6.728758,85.44208,-489.2647,-274.1196,176.4932,-402.4886,-85.4422,-3.349987,-3.767136,-3.538708,0.2367098,5.875939,"NAN","NAN","NAN",0.070208,19.34788,-0.0042
"2023-05-23 19:00:00",102,20.06076,73.69574,1.729048,0,0,0,"2023-05-23 18:00:30",0,18.57411,18.70557,18.53,18.23684,18.91456,-87.57542,19.21439,18.74,20.05849,19.51203,18.65,19.58532,101.2028,73.77538,72.75657,9.443667,6.813881,6.669965,85.44208,-489.2647,-274.1196,176.8727,-401.6222,-83.43402,-3.349714,-3.766511,-3.537261,0.2359516,5.874815,"NAN","NAN","NAN",0.07013001,19.34755,-0.0007000001
"2023-05-23 20:00:00",103,19.50866,72.26251,1.639403,0,0,0,"2023-05-23 19:00:30",0,18.42402,18.72671,18.1,18.17665,18.71084,-87.59829,19.19038,18.54,19.20886,19.4869,18.49,19.56783,101.2712,73.36465,72.67159,9.446016,6.779221,6.664486,85.44208,-489.2647,-274.1196,186.867,-398.1473,-80.49475,-3.342513,-3.764008,-3.535143,0.2310577,5.873163,"NAN","NAN","NAN",0.069794,19.29048,0.007999999
"2023-05-23 21:00:00",104,17.52554,74.3794,1.488957,0,0,0,"2023-05-23 20:00:30",0,17.95189,18.20331,17.5,17.82501,17.87499,-87.63644,19.13778,18.42,18.1664,19.43558,18.4,19.43235,101.2471,73.398,70.02236,9.545018,6.789496,6.438984,85.44208,-489.2647,-274.1196,201.196,-395.9242,-79.04968,-3.332189,-3.762406,-3.534102,0.2311879,5.869932,"NAN","NAN","NAN",0.069399,19.18017,0.0205
"2023-05-23 22:00:00",105,16.63823,78.32018,1.482182,0,0,0,"2023-05-23 21:00:30",0,17.65372,17.82383,17.03,17.61696,17.52701,-87.64031,19.08171,18.27,17.91994,19.38071,18.31,19.25283,101.3328,73.92048,69.90498,9.627732,6.845554,6.451443,85.44208,-489.2647,-274.1196,212.243,-393.0137,-77.34479,-3.32423,-3.760309,-3.532874,0.2329905,5.872717,"NAN","NAN","NAN",0.069074,19.04792,0.028
"2023-05-23 23:00:00",106,15.8958,80.87144,1.459743,0,0,0,"2023-05-23 22:00:30",0,17.35752,17.54465,16.62,17.42121,17.12288,-87.66183,18.99222,18.08,17.72341,19.28178,18.14,19.07485,101.4085,74.7407,71.5359,9.690589,6.93404,6.625675,85.44208,-489.2647,-274.1196,222.6462,-389.2977,-73.8847,-3.316735,-3.757632,-3.530381,0.2325985,5.885348,"NAN","NAN","NAN",0.068801,18.89721,0.0349
"2023-05-24 00:00:00",107,15.76977,82.5785,1.478603,0,0,0,"2023-05-23 23:00:30",0,17.06377,17.24417,16.36,17.17927,17.06342,-87.64742,18.85051,18,17.66979,19.13516,17.95,18.91249,101.4403,74.95569,72.29829,9.754199,6.973918,6.718247,85.44208,-489.2647,-274.1196,229.307,-387.881,-70.30066,-3.311936,-3.756611,-3.527799,0.2364769,5.928367,"NAN","NAN","NAN",0.06855,18.7392,0.0292
"2023-05-24 17:00:00",108,30.07784,64.19183,2.651461,0,0,0,"2023-05-24 16:01:00",0,18.06314,18.55975,18.87,18.28453,19.01282,-87.44689,18.04519,17.72,21.4015,18.32172,17.65,18.09816,101.0887,72.01265,72.47984,9.461098,6.810932,6.847706,85.44208,-489.2647,-274.1196,169.17,-382.4332,-64.90338,-3.355263,-3.752686,-3.52391,0.2388148,5.960679,"NAN","NAN","NAN",0.067799,18.05964,0.0216
"2023-05-24 18:00:00",109,26.95223,54.07521,1.923097,0,0,0,"2023-05-24 17:00:30",0,18.89902,19.43124,19.42,18.5607,20.09953,-87.42104,18.1344,17.85,21.75247,18.40874,17.92,18.27546,101.2954,72.51521,72.19178,9.315012,6.845946,6.795762,85.44208,-489.2647,-274.1196,156.7791,-385.2376,-69.98859,-3.364191,-3.754706,-3.527574,0.2392165,5.962454,"NAN","NAN","NAN",0.068219,18.18433,0.0101
"2023-05-24 19:00:00",110,24.15598,59.85821,1.80258,0,0,0,"2023-05-24 18:00:30",0,19.30366,19.78673,19.77,18.68097,20.30684,-87.43987,18.21921,18.16,21.4447,18.49879,18.08,18.44821,101.3593,72.13438,72.64414,9.254838,6.798186,6.814294,85.44208,-489.2647,-274.1196,148.9047,-390.8935,-73.27045,-3.369864,-3.758781,-3.529938,0.237499,5.9658,"NAN","NAN","NAN",0.06861199,18.31409,0.001
"2023-05-24 20:00:00",111,23.30003,63.1526,1.806068,0,0,0,"2023-05-24 19:00:30",0,19.55832,20.00182,19.58,18.72824,19.98084,-87.49068,18.29409,18.23,20.336,18.57607,18.29,18.59321,101.3383,71.82046,72.92757,9.213385,6.758246,6.820721,85.44208,-489.2647,-274.1196,153.4241,-391.9641,-76.66956,-3.366608,-3.759553,-3.532387,0.2354939,5.942169,"NAN","NAN","NAN",0.068812,18.39592,0.0021
"2023-05-24 21:00:00",112,20.56445,65.89256,1.594409,0,0,0,"2023-05-24 20:00:30",0,19.3231,19.72222,19.07,18.57343,19.11441,-87.56049,18.34534,18.31,18.76646,18.63103,18.3,18.65022,101.31,71.47343,72.33679,9.262267,6.718556,6.757645,85.44208,-489.2647,-274.1196,164.3134,-393.728,-76.93628,-3.358763,-3.760823,-3.53258,0.236207,5.899354,"NAN","NAN","NAN",0.068809,18.4328,0.0096
"2023-05-24 22:00:00",113,19.43575,69.95082,1.578503,0,0,0,"2023-05-24 21:00:30",0,19.13239,19.42802,18.7,18.50876,18.8345,-87.5637,18.37658,18.33,18.62687,18.66946,18.31,18.67395,101.3467,71.06683,71.1073,9.320283,6.676081,6.639583,85.44208,-489.2647,-274.1196,172.7429,-393.9432,-77.27979,-3.352689,-3.760979,-3.532827,0.2291041,5.911098,"NAN","NAN","NAN",0.068717,18.46012,0.027
"2023-05-24 23:00:00",114,18.66343,73.11964,1.57217,0,0,0,"2023-05-24 22:00:30",0,18.98646,19.25983,18.41,18.38475,18.44607,-87.57667,18.40358,18.35,18.27095,18.70048,18.26,18.67526,101.3647,70.42961,70.19794,9.35349,6.612576,6.554493,85.44208,-489.2647,-274.1196,179.3898,-393.9071,-76.14087,-3.3479,-3.760952,-3.532007,0.2327604,5.891698,"NAN","NAN","NAN",0.068494,18.4513,0.0363
